model,IFEval,BBH,MATH_Lvl5,GPQA,MUSR,MMLU-PRO
princeton-nlp/Llama-3-Base-8B-SFT-RDPO,0.3900184842883549,0.46432910952959555,0.05740181268882175,0.3062080536912752,0.4021164021164021,0.30144614361702127
princeton-nlp/Llama-3-Base-8B-SFT-RRHF,0.266173752310536,0.4499218885610137,0.045317220543806644,0.3053691275167785,0.3716931216931217,0.2888962765957447
princeton-nlp/Llama-3-Base-8B-SFT-SLiC-HF,0.43253234750462105,0.46936295781982296,0.05060422960725076,0.28691275167785235,0.4087301587301587,0.30634973404255317
princeton-nlp/Llama-3-Base-8B-SFT-SimPO,0.4011090573012939,0.47231383440374936,0.05513595166163142,0.28859060402684567,0.4126984126984127,0.31050531914893614
princeton-nlp/Llama-3-Base-8B-SFT,0.21626617375231053,0.4627668807498698,0.04003021148036254,0.2978187919463087,0.4113756613756614,0.3093417553191489
princeton-nlp/Llama-3-Instruct-8B-CPO-v0.2,0.7097966728280961,0.5016490192674883,0.10800604229607251,0.2609060402684564,0.3611111111111111,0.37059507978723405
princeton-nlp/Llama-3-Instruct-8B-CPO,0.6876155268022182,0.49800381878146155,0.09894259818731117,0.2600671140939597,0.3505291005291005,0.36519281914893614
princeton-nlp/Llama-3-Instruct-8B-DPO-v0.2,0.6802218114602587,0.5049470578024648,0.08987915407854985,0.28691275167785235,0.3835978835978836,0.37691156914893614
princeton-nlp/Llama-3-Instruct-8B-DPO,0.6284658040665434,0.4978302378059365,0.08459214501510574,0.27181208053691275,0.373015873015873,0.36652260638297873
princeton-nlp/Llama-3-Instruct-8B-KTO-v0.2,0.6894639556377079,0.5068564485332407,0.09969788519637462,0.2600671140939597,0.376984126984127,0.3667719414893617
princeton-nlp/Llama-3-Instruct-8B-KTO,0.6414048059149723,0.4976566568304114,0.07250755287009064,0.276006711409396,0.36904761904761907,0.35987367021276595
princeton-nlp/Llama-3-Instruct-8B-ORPO-v0.2,0.7208872458410351,0.5070300295087659,0.10196374622356495,0.2835570469798658,0.376984126984127,0.37308843085106386
princeton-nlp/Llama-3-Instruct-8B-ORPO,0.6654343807763401,0.49887172365908694,0.07854984894259819,0.25838926174496646,0.3492063492063492,0.36461103723404253
princeton-nlp/Llama-3-Instruct-8B-RDPO-v0.2,0.6635859519408502,0.5040791529248394,0.08685800604229607,0.29278523489932884,0.37962962962962965,0.37741023936170215
princeton-nlp/Llama-3-Instruct-8B-RDPO,0.6173752310536045,0.5023433431695886,0.08459214501510574,0.2827181208053691,0.37433862433862436,0.36070478723404253
princeton-nlp/Llama-3-Instruct-8B-RRHF-v0.2,0.6635859519408502,0.49887172365908694,0.08761329305135952,0.2600671140939597,0.373015873015873,0.3482380319148936
princeton-nlp/Llama-3-Instruct-8B-RRHF,0.6839186691312384,0.4896719319562576,0.09667673716012085,0.2802013422818792,0.34656084656084657,0.36436170212765956
princeton-nlp/Llama-3-Instruct-8B-SLiC-HF-v0.2,0.6617375231053605,0.49887172365908694,0.08761329305135952,0.2600671140939597,0.373015873015873,0.3482380319148936
princeton-nlp/Llama-3-Instruct-8B-SLiC-HF,0.7005545286506469,0.5023433431695886,0.09743202416918428,0.2860738255033557,0.3716931216931217,0.35846077127659576
princeton-nlp/Llama-3-Instruct-8B-SimPO-v0.2,0.6303142329020333,0.5028640860961638,0.07401812688821752,0.3011744966442953,0.39814814814814814,0.36220079787234044
princeton-nlp/Llama-3-Instruct-8B-SimPO,0.5933456561922366,0.4825551119597292,0.08610271903323263,0.2936241610738255,0.3941798941798942,0.3489029255319149
princeton-nlp/Mistral-7B-Base-SFT-CPO,0.3974121996303142,0.4363825724700573,0.027945619335347432,0.29194630872483224,0.4060846560846561,0.26512632978723405
princeton-nlp/Mistral-7B-Base-SFT-DPO,0.37707948243992606,0.43117514320430483,0.021148036253776436,0.2726510067114094,0.4113756613756614,0.26454454787234044
princeton-nlp/Mistral-7B-Base-SFT-IPO,0.42513863216266173,0.44263148758896026,0.028700906344410877,0.2802013422818792,0.376984126984127,0.2791722074468085
princeton-nlp/Mistral-7B-Base-SFT-KTO,0.4269870609981516,0.4459295261239368,0.03927492447129909,0.2902684563758389,0.4365079365079365,0.28715093085106386
princeton-nlp/Mistral-7B-Base-SFT-RDPO,0.39371534195933455,0.4393334490539837,0.02190332326283988,0.27768456375838924,0.35714285714285715,0.27767619680851063
princeton-nlp/Mistral-7B-Base-SFT-RRHF,0.3789279112754159,0.42371116125672625,0.024924471299093656,0.2902684563758389,0.41798941798941797,0.23977726063829788
princeton-nlp/Mistral-7B-Base-SFT-SLiC-HF,0.45471349353049906,0.44002777295608403,0.035498489425981876,0.29194630872483224,0.42592592592592593,0.2780917553191489
princeton-nlp/Mistral-7B-Base-SFT-SimPO,0.4029574861367837,0.437944801249783,0.014350453172205438,0.2835570469798658,0.3968253968253968,0.27019614361702127
princeton-nlp/Mistral-7B-Instruct-CPO,0.3585951940850277,0.40600590175316786,0.02039274924471299,0.26593959731543626,0.4166666666666667,0.2701130319148936
princeton-nlp/Mistral-7B-Instruct-DPO,0.46210720887245843,0.40531157785106753,0.030966767371601207,0.2684563758389262,0.38227513227513227,0.2748503989361702
princeton-nlp/Mistral-7B-Instruct-IPO,0.43068391866913125,0.43152230515535495,0.02039274924471299,0.27348993288590606,0.4312169312169312,0.2707779255319149
princeton-nlp/Mistral-7B-Instruct-KTO,0.4288354898336414,0.41381704565179656,0.026435045317220542,0.27348993288590606,0.3941798941798942,0.28125
princeton-nlp/Mistral-7B-Instruct-ORPO,0.41035120147874304,0.4096511022391946,0.02945619335347432,0.27432885906040266,0.39021164021164023,0.2662067819148936
princeton-nlp/Mistral-7B-Instruct-RDPO,0.43068391866913125,0.40444367297344214,0.024924471299093656,0.2802013422818792,0.3862433862433862,0.27767619680851063
princeton-nlp/Mistral-7B-Instruct-RRHF,0.43807763401109057,0.41867731296649885,0.027945619335347432,0.276006711409396,0.3968253968253968,0.26512632978723405
princeton-nlp/Mistral-7B-Instruct-SLiC-HF,0.45471349353049906,0.4037493490713418,0.017371601208459216,0.2726510067114094,0.39021164021164023,0.27152593085106386
princeton-nlp/Mistral-7B-Instruct-SimPO,0.4121996303142329,0.4487068217323381,0.028700906344410877,0.2785234899328859,0.4087301587301587,0.2796708776595745
princeton-nlp/Sheared-LLaMA-1.3B,0.1589648798521257,0.31817392813747614,0.01283987915407855,0.23993288590604026,0.37037037037037035,0.11710438829787234
princeton-nlp/Sheared-LLaMA-2.7B,0.18114602587800369,0.32268703350112826,0.01283987915407855,0.2751677852348993,0.3558201058201058,0.11868351063829788
princeton-nlp/gemma-2-9b-it-DPO,0.2587800369685767,0.5932997743447318,0.08308157099697885,0.33557046979865773,0.38095238095238093,0.3723404255319149
princeton-nlp/gemma-2-9b-it-SimPO,0.3068391866913124,0.583232077764277,0.07099697885196375,0.33557046979865773,0.4113756613756614,0.39752327127659576
prithivMLmods/Bellatrix-1.5B-xElite,0.13863216266173753,0.3482034369033154,0.28700906344410876,0.2785234899328859,0.3611111111111111,0.1657247340425532
prithivMLmods/Bellatrix-Tiny-1.5B-R1,0.2735674676524954,0.39836833883006423,0.06042296072507553,0.2986577181208054,0.36772486772486773,0.27509973404255317
prithivMLmods/Bellatrix-Tiny-1B-v2,0.10166358595194085,0.32407568130532893,0.028700906344410877,0.2726510067114094,0.3425925925925926,0.14926861702127658
prithivMLmods/Blaze-14B-xElite,0.025878003696857672,0.661169935775039,0.3693353474320242,0.39429530201342283,0.46164021164021163,0.5111369680851063
prithivMLmods/COCO-7B-Instruct-1M,0.4066543438077634,0.5381010241277556,0.3496978851963746,0.30788590604026844,0.43783068783068785,0.41863364361702127
prithivMLmods/Calcium-Opus-14B-Elite-1M,0.49907578558225507,0.6320083318868253,0.44561933534743203,0.3523489932885906,0.4669312169312169,0.5152094414893617
prithivMLmods/Calcium-Opus-14B-Elite-Stock,0.5619223659889094,0.6313140079847249,0.46676737160120846,0.36828859060402686,0.4801587301587302,0.5284242021276596
prithivMLmods/Calcium-Opus-14B-Elite,0.5508317929759704,0.6297517792049991,0.4788519637462236,0.37416107382550334,0.48544973544973546,0.5301695478723404
prithivMLmods/Calcium-Opus-14B-Elite2-R1,0.5841035120147874,0.6346120465197015,0.3338368580060423,0.39093959731543626,0.4894179894179894,0.5247672872340425
prithivMLmods/Calcium-Opus-14B-Elite2,0.5637707948243993,0.6300989411560493,0.4690332326283988,0.3699664429530201,0.4933862433862434,0.5300864361702128
prithivMLmods/Calcium-Opus-14B-Elite3,0.48613678373382624,0.6335705606665509,0.4705438066465257,0.37080536912751677,0.47883597883597884,0.5334940159574468
prithivMLmods/Calcium-Opus-14B-Elite4,0.5545286506469501,0.6181218538448187,0.36253776435045315,0.35570469798657717,0.46825396825396826,0.514876994680851
prithivMLmods/Calcium-Opus-14B-Merge,0.42513863216266173,0.6294046172539489,0.4637462235649547,0.37080536912751677,0.48544973544973546,0.5355718085106383
prithivMLmods/Calcium-Opus-20B-v1,0.23844731977818853,0.5974657177573338,0.36178247734138974,0.35318791946308725,0.4933862433862434,0.4734042553191489
prithivMLmods/Codepy-Deepthink-3B,0.3678373382624769,0.4244054851588266,0.11555891238670694,0.27936241610738255,0.3306878306878307,0.3090093085106383
prithivMLmods/Coma-II-14B,0.3456561922365989,0.6311404270091998,0.5513595166163142,0.4001677852348993,0.5343915343915344,0.5039893617021277
prithivMLmods/Condor-Opus-14B-Exp,0.3290203327171904,0.6139559104322166,0.5226586102719033,0.39177852348993286,0.5185185185185185,0.5014128989361702
prithivMLmods/Cygnus-II-14B,0.5582255083179297,0.6642943933344906,0.4395770392749245,0.3875838926174497,0.46825396825396826,0.5390625
prithivMLmods/Deepthink-Llama-3-8B-Preview,0.24214417744916822,0.46537059538274606,0.3549848942598187,0.3162751677852349,0.37037037037037035,0.2738530585106383
prithivMLmods/Deepthink-Reasoning-14B,0.4731977818853974,0.6302725221315744,0.4229607250755287,0.36661073825503354,0.4722222222222222,0.5295877659574468
prithivMLmods/Deepthink-Reasoning-7B,0.41404805914972276,0.5479951397326853,0.33459214501510576,0.29949664429530204,0.44312169312169314,0.43492353723404253
prithivMLmods/Dinobot-Opus-14B-Exp,0.7966728280961183,0.6346120465197015,0.5317220543806647,0.32466442953020136,0.4246031746031746,0.4979222074468085
prithivMLmods/Elita-0.1-Distilled-R1-abliterated,0.2828096118299446,0.3804894983509807,0.3066465256797583,0.26593959731543626,0.36507936507936506,0.2757646276595745
prithivMLmods/Elita-1,0.4177449168207024,0.6507550772435341,0.3429003021148036,0.37583892617449666,0.4828042328042328,0.5381482712765957
prithivMLmods/Epimetheus-14B-Axo,0.4953789279112754,0.6592605450442631,0.41012084592145015,0.3926174496644295,0.48148148148148145,0.5304188829787234
prithivMLmods/Equuleus-Opus-14B-Exp,0.6543438077634011,0.64207602846728,0.45845921450151056,0.38674496644295303,0.4947089947089947,0.5374002659574468
prithivMLmods/Eridanus-Opus-14B-r999,0.5841035120147874,0.6561360874848117,0.3859516616314199,0.39429530201342283,0.47619047619047616,0.5361535904255319
prithivMLmods/Evac-Opus-14B-Exp,0.5249537892791127,0.6460683909043569,0.4214501510574018,0.3884228187919463,0.4722222222222222,0.5316655585106383
prithivMLmods/FastThink-0.5B-Tiny,0.1922365988909427,0.31904183301510153,0.02039274924471299,0.2609060402684564,0.3558201058201058,0.16489361702127658
prithivMLmods/GWQ-9B-Preview,0.4436229205175601,0.5787189724006249,0.22658610271903323,0.33976510067114096,0.4947089947089947,0.39835438829787234
prithivMLmods/GWQ-9B-Preview2,0.4602587800369686,0.5778510675229995,0.23716012084592145,0.3263422818791946,0.48544973544973546,0.3996841755319149
prithivMLmods/GWQ2b,0.34935304990757854,0.41399062662732167,0.06268882175226587,0.2827181208053691,0.4298941798941799,0.24725731382978725
prithivMLmods/Gaea-Opus-14B-Exp,0.5341959334565619,0.6542266967540358,0.42749244712990936,0.39093959731543626,0.48544973544973546,0.5400598404255319
prithivMLmods/Galactic-Qwen-14B-Exp1,0.5249537892791127,0.6563096684603368,0.40181268882175225,0.3934563758389262,0.4775132275132275,0.539561170212766
prithivMLmods/Galactic-Qwen-14B-Exp2,0.6118299445471349,0.7193195625759417,0.3474320241691843,0.39932885906040266,0.5343915343915344,0.5690658244680851
prithivMLmods/Gauss-Opus-14B-R999,0.31608133086876156,0.6238500260371463,0.5755287009063444,0.39177852348993286,0.533068783068783,0.500748005319149
prithivMLmods/Jolt-v0.1,0.43807763401109057,0.650407915292484,0.3564954682779456,0.3800335570469799,0.48412698412698413,0.5386469414893617
prithivMLmods/Lacerta-Opus-14B-Elite8,0.5508317929759704,0.6384308279812533,0.3648036253776435,0.3783557046979866,0.46296296296296297,0.5321642287234043
prithivMLmods/Llama-3.1-5B-Instruct,0.09426987060998152,0.30220447838916853,0.015105740181268883,0.26426174496644295,0.3531746031746032,0.11835106382978723
prithivMLmods/Llama-3.1-8B-Open-SFT,0.34011090573012936,0.494705780246485,0.1216012084592145,0.30956375838926176,0.39021164021164023,0.35222739361702127
prithivMLmods/Llama-3.2-3B-Math-Oct,0.39186691312384475,0.43707689637215763,0.11555891238670694,0.25838926174496646,0.34656084656084657,0.2911402925531915
prithivMLmods/Llama-3.2-6B-AlgoCode,0.14417744916820702,0.37337267835445237,0.013595166163141994,0.2869127516778524,0.4007936507936508,0.17977061170212766
prithivMLmods/Llama-8B-Distill-CoT,0.26062846580406657,0.42857142857142855,0.4003021148036254,0.28942953020134227,0.3716931216931217,0.273188164893617
prithivMLmods/Llama-Deepsync-1B,0.28835489833641403,0.3372678354452352,0.04380664652567976,0.2600671140939597,0.3558201058201058,0.17378656914893617
prithivMLmods/Llama-Deepsync-3B,0.36044362292051757,0.42874500954695366,0.11782477341389729,0.27181208053691275,0.33201058201058203,0.3031083776595745
prithivMLmods/Llama-Express.1-Math,0.44731977818853974,0.33362263495920846,0.055891238670694864,0.2634228187919463,0.3134920634920635,0.16098736702127658
prithivMLmods/LwQ-10B-Instruct,0.32532347504621073,0.5111959729213679,0.04003021148036254,0.31208053691275167,0.4537037037037037,0.331781914893617
prithivMLmods/LwQ-Reasoner-10B,0.22735674676524953,0.583232077764277,0.3580060422960725,0.3464765100671141,0.4074074074074074,0.41472739361702127
prithivMLmods/Magellanic-Opus-14B-Exp,0.6358595194085028,0.6363478562749523,0.37990936555891236,0.37416107382550334,0.49206349206349204,0.5272606382978723
prithivMLmods/Magellanic-Qwen-25B-R999,0.12754158964879853,0.2570734247526471,0.005287009063444109,0.25083892617449666,0.38227513227513227,0.1299867021276596
prithivMLmods/Megatron-Corpus-14B-Exp.v2,0.4177449168207024,0.6290574553028988,0.2590634441087613,0.3422818791946309,0.44841269841269843,0.48096742021276595
prithivMLmods/Megatron-Corpus-14B-Exp,0.4269870609981516,0.6332233987155008,0.3429003021148036,0.36325503355704697,0.47619047619047616,0.5260139627659575
prithivMLmods/Megatron-Opus-14B-2.0,0.6229205175600739,0.6854712723485507,0.27794561933534745,0.35906040268456374,0.4126984126984127,0.5170378989361702
prithivMLmods/Megatron-Opus-14B-2.1,0.02033271719038817,0.6708904704044437,0.2998489425981873,0.38338926174496646,0.49206349206349204,0.5173703457446809
prithivMLmods/Megatron-Opus-14B-Exp,0.42513863216266173,0.6497135913903836,0.35347432024169184,0.375,0.4880952380952381,0.5400598404255319
prithivMLmods/Megatron-Opus-14B-Stock,0.4436229205175601,0.6394723138344037,0.33459214501510576,0.375,0.48148148148148145,0.5293384308510638
prithivMLmods/Megatron-Opus-7B-Exp,0.5415896487985212,0.5323728519354278,0.1971299093655589,0.311241610738255,0.41798941798941797,0.3900432180851064
prithivMLmods/Messier-Opus-14B-Elite7,0.66728280961183,0.6486721055372331,0.4070996978851964,0.39093959731543626,0.4880952380952381,0.5403922872340425
prithivMLmods/Omni-Reasoner-Merged,0.38632162661737524,0.5490366255858358,0.3330815709969788,0.3036912751677852,0.46164021164021163,0.43641954787234044
prithivMLmods/Omni-Reasoner3-Merged,0.4269870609981516,0.43777122027425797,0.10876132930513595,0.26426174496644295,0.35185185185185186,0.29496343085106386
prithivMLmods/Pegasus-Opus-14B-Exp,0.6469500924214417,0.6542266967540358,0.4086102719033233,0.3951342281879195,0.48544973544973546,0.5412234042553191
prithivMLmods/Phi-4-Empathetic,0.036968576709796676,0.6705433084533935,0.2620845921450151,0.3800335570469799,0.49867724867724866,0.5065658244680851
prithivMLmods/Phi-4-Math-IO,0.038817005545286505,0.6649887172365909,0.45770392749244715,0.39848993288590606,0.48677248677248675,0.5205285904255319
prithivMLmods/Phi-4-QwQ,0.03512014787430684,0.6681131747960424,0.45770392749244715,0.39093959731543626,0.4642857142857143,0.5275099734042553
prithivMLmods/Phi-4-Super-1,0.029574861367837338,0.6707168894289186,0.35196374622356497,0.3934563758389262,0.5013227513227513,0.5235206117021277
prithivMLmods/Phi-4-Super-o1,0.029574861367837338,0.6707168894289186,0.35196374622356497,0.3934563758389262,0.5013227513227513,0.5235206117021277
prithivMLmods/Phi-4-Super,0.03512014787430684,0.6701961465023434,0.34894259818731116,0.39429530201342283,0.503968253968254,0.526595744680851
prithivMLmods/Phi-4-o1,0.014787430683918669,0.6667245269918417,0.3995468277945619,0.3825503355704698,0.4973544973544973,0.5173703457446809
prithivMLmods/Phi4-Super,0.03512014787430684,0.6701961465023434,0.34894259818731116,0.39429530201342283,0.503968253968254,0.526595744680851
prithivMLmods/Porpoise-Opus-14B-Exp,0.6654343807763401,0.650581496268009,0.4040785498489426,0.3934563758389262,0.49206349206349204,0.5396442819148937
prithivMLmods/Primal-Opus-14B-Optimus-v1,0.43068391866913125,0.6406873806630793,0.338368580060423,0.3724832214765101,0.48412698412698413,0.5259308510638298
prithivMLmods/Primal-Opus-14B-Optimus-v2,0.5841035120147874,0.65266446797431,0.4206948640483384,0.39177852348993286,0.4894179894179894,0.542220744680851
prithivMLmods/QwQ-LCoT-14B-Conversational,0.33826247689463956,0.6215934733553202,0.4652567975830816,0.3498322147651007,0.48412698412698413,0.527842420212766
